text,toxic,source
"if they were not wearing anything underneath they would be showing their genitalia , which is illegal .",1,paradetox
"they are just like trumpy , pathetic .",1,paradetox
it would be better for all concerned if everyone took their heads out of their pink pussy hats .,1,paradetox
trump has been a complete buffoon of a president .,1,paradetox
kick the silly sword off the commission .,1,paradetox
neil was half crazy but at least he could make a decison .,1,paradetox
anybody with that level of ignorance .,1,paradetox
"for all his stupid tweets , trump is not much different than the others and around we go !",1,paradetox
one less idiot out there to harm innocent law abiding citizens .,1,paradetox
not until they burn down a few buildings .,1,paradetox
i can call people whatever i like idiot .,1,paradetox
what a pathetic group of individuals and a pathetic institution for caving into this .,1,paradetox
"dirty cops should not only be disrespected , they should be incarcerated .",1,paradetox
if you cant see that your a complete and willing idiot .,1,paradetox
provide a credible link for your ridiculous claim .,1,paradetox
wtf stop deleting my stuff !,1,paradetox
so why would anyone believe this moron ?,1,paradetox
"everyone else is a fool , but certainly not me .",1,paradetox
"again , fired because of russia investigation not any of the other garbage he started with .",1,paradetox
the rebel is garbage journalism .,1,paradetox
"im one of the fools who took a first glance and said , orangeman .",1,paradetox
some nice stories but from what ive seen most of the homeless are just lazy losers .,1,paradetox
good old joe is not much better and seems to be stupid as a post but not as useful .,1,paradetox
these people are despicable scum .,1,paradetox
your a cocksucker u cant do anything to me,1,paradetox
no logic in you or any other trump republican terrorist traitor bent on destroying the nation .,1,paradetox
alaskans would be malignant stupid to allow an income tax .,1,paradetox
your friend is a jerk and atwood was rude to ask for the hat .,1,paradetox
the clowns in the senate are not intelligent enough to do this all by themselves .,1,paradetox
"agreed , you are that ignorant .",1,paradetox
pence is a despicable toady who fails every time to stand up to trump .,1,paradetox
u got all ur nerd skillz and can block me .,1,paradetox
your a cocksucker u cant do anything to me,1,paradetox
trump is a cancer to humanity and the planet .,1,paradetox
"no president of mine is as corrupt , inept , and lies as much as trump .",1,paradetox
"darn that pesky legislation , there goes hawaiis arguments for more federal assistance .",1,paradetox
eliminating this vermin from society is a must .,1,paradetox
why wont the lying media slimebags learn ?,1,paradetox
this column should have the name how can i make you hate white people as much as i do .,1,paradetox
"its more of a stab at the idiot that he is , than an acknowledgement of his civility .",1,paradetox
ill fuckin edit your bitch ass page an delete that shit .,1,paradetox
the malignant narcissist and mentally deranged sociopath couldnt care less what kind of problems he causes .,1,paradetox
and why would the republicans be so stupid as to not secure their information properly ? .,1,paradetox
are you sure assad is not stupid ?,1,paradetox
"lets get rid of these russians , the ones that build this junk they call a house .",1,paradetox
"dont play dumb , jay edward !",1,paradetox
people who use drugs are just weak minded .,1,paradetox
he needs to resight that sucker to shoot higher .,1,paradetox
the only ones the writer is fooling are the ones too ignorant to care enough to follow the election .,1,paradetox
"it is really hard to defend stoopid , greedy people who are easily manipulated .",1,paradetox
are you amazed to find out theyre not all mindless idiots ?,1,paradetox
why not get rid of theseidiots .,1,paradetox
every friggin commercial building has a ventilation system !,1,paradetox
you will never be able to get rid of me faggot .,1,paradetox
trump did not say fire black athletes .,1,paradetox
his mental health problem will doom him to a locked chambers .,1,paradetox
so how does trumps grab em by the pussy record make him immune from criticism by you ?,1,paradetox
"those damn democrats , what with their facts and science and all .",1,paradetox
are you fucking kidding me ?,1,paradetox
two stupids dont make a right,1,paradetox
mccain remains stuck on stupid .,1,paradetox
has written some good stuff in the past but this is just dumb .,1,paradetox
honouring rob ford would be an egregious example of whitewashing a scumbag politician .,1,paradetox
your damn right it is sad who are the traitors and liars that run these papers .,1,paradetox
"so dont try to act like you know what the fuck is going on , because you dont .",1,paradetox
"im pretty sure someone is abusing this article , but it doesnt matter , because it sucked before it .",1,paradetox
i can just imagine john curtins response at being celebrated by these neonazi cultist filth .,1,paradetox
"like an idiot , i believed them .",1,paradetox
i cant stand donald trump i believe the man is a pig !,1,paradetox
if these comments represent society we are all really screwed .,1,paradetox
"donald , sit down and count your stock options , none of that playing foolish childrens games .",1,paradetox
"and so no , the advice given to young adults is stupid .",1,paradetox
when will these halfwit progressives ever learn ?,1,paradetox
what the fck is wrong with people ?,1,paradetox
this clown hopes to cash in on trumps hatred and incompetence .,1,paradetox
youre making that crap up .,1,paradetox
what a silly sarcastic press release .,1,paradetox
korea is led by a maniac and the people are too timid to overthrow him .,1,paradetox
if only this moronic president cared about things like facts and history .,1,paradetox
the attempt to equate these like two sides of a coin is totally ridiculous .,1,paradetox
"bil , im pretty sure that anal beads arent for guys .",1,paradetox
"our parttime , ethically opaque mayor pulls yet another fast one on us suckers",1,paradetox
"the poor bastard hung himself , suicide is death at your own hands .",1,paradetox
that phobia is for ignorant persons who havent enough knowledge to think with .,1,paradetox
it goes from bad to worse with wynne as were treated like gullible fools .,1,paradetox
trump chumps like to make up alternative facts .,1,paradetox
"shit , god forbid there be something unsourced about a fucking current event .",1,paradetox
"id think about finding out some facts before calling someone else ignorant , rex .",1,paradetox
however trudeau likely sees in a politician who is ignorant and buffoonish a kindred spirit .,1,paradetox
better eat your damn caviar now because very soon those eggs will be glowing .,1,paradetox
"hopefully , you will ignore the outright lies and stupidities of finneganw and aggiebean .",1,paradetox
you are ignorant except you fill in your mental vacuum with the worst sort of trashy propaganda .,1,paradetox
please research dementia before you post ignorant vitriol .,1,paradetox
as ive said before ban these drunken idiots from mass flotation .,1,paradetox
